id,text,original_dialect,original_sarcasm,gender,annotator_mother_dialect,annotator_known_dialects,dialect,sarcasm
485,عندما اجلس وأخطط لمستقبلي أشعر أن الحظ يجلس خلفي  وياكل مكسرات ويقول :  يصير خير ، كمل كمل,gulf,1,male,nile,nile,nile,1
485,عندما اجلس وأخطط لمستقبلي أشعر أن الحظ يجلس خلفي  وياكل مكسرات ويقول :  يصير خير ، كمل كمل,gulf,1,female,levant,"levant
nile
msa",gulf,1
485,عندما اجلس وأخطط لمستقبلي أشعر أن الحظ يجلس خلفي  وياكل مكسرات ويقول :  يصير خير ، كمل كمل,gulf,1,male,nile,"gulf
nile
msa",gulf,1
486,ده فاكر نفسه اينشتاين 😒,nile,1,male,magreb,"magreb
msa",nile,1
486,ده فاكر نفسه اينشتاين 😒,nile,1,male,gulf,"levant
gulf
nile
magreb
msa",nile,1
486,ده فاكر نفسه اينشتاين 😒,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
486,ده فاكر نفسه اينشتاين 😒,nile,1,male,nile,nile,nile,1
486,ده فاكر نفسه اينشتاين 😒,nile,1,male,nile,nile,nile,0
487,شغل على ميه بيضه,nile,1,male,magreb,"levant
gulf
nile
magreb
msa",nile,0
487,شغل على ميه بيضه,nile,1,male,nile,"levant
gulf
nile
msa",nile,0
487,شغل على ميه بيضه,nile,1,female,levant,"levant
nile
msa",nile,0
487,شغل على ميه بيضه,nile,1,male,nile,nile,nile,0
487,شغل على ميه بيضه,nile,1,female,levant,"levant
nile
msa",nile,0
488,أحياناً عليك فقط أن تستريح، فالعالم يمكنه أن ينتظر. ✋ 🤔,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
488,أحياناً عليك فقط أن تستريح، فالعالم يمكنه أن ينتظر. ✋ 🤔,msa,0,female,levant,"levant
nile
msa",msa,0
488,أحياناً عليك فقط أن تستريح، فالعالم يمكنه أن ينتظر. ✋ 🤔,msa,0,female,levant,"levant
nile
msa",msa,0
488,أحياناً عليك فقط أن تستريح، فالعالم يمكنه أن ينتظر. ✋ 🤔,msa,0,female,nile,"nile
msa",msa,0
488,أحياناً عليك فقط أن تستريح، فالعالم يمكنه أن ينتظر. ✋ 🤔,msa,0,male,nile,nile,nile,0
489,هو انت غبي كده ليه,nile,0,female,levant,"levant
nile
msa",nile,0
489,هو انت غبي كده ليه,nile,0,female,levant,"levant
nile
msa",nile,1
489,هو انت غبي كده ليه,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",nile,1
489,هو انت غبي كده ليه,nile,0,male,nile,"gulf
nile
msa",nile,0
489,هو انت غبي كده ليه,nile,0,male,nile,nile,nile,0
490,لا إله إلا أنت سبحانك إني كنتُ من الظالمين.,msa,0,male,nile,nile,nile,0
490,لا إله إلا أنت سبحانك إني كنتُ من الظالمين.,msa,0,female,levant,"levant
nile
msa",msa,0
490,لا إله إلا أنت سبحانك إني كنتُ من الظالمين.,msa,0,female,levant,"levant
nile
msa",msa,0
490,لا إله إلا أنت سبحانك إني كنتُ من الظالمين.,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
490,لا إله إلا أنت سبحانك إني كنتُ من الظالمين.,msa,0,male,nile,nile,msa,0
491,ليه قلبي رافض ينساك ؟,nile,0,male,nile,"gulf
nile
msa",nile,0
491,ليه قلبي رافض ينساك ؟,nile,0,male,magreb,"magreb
msa",gulf,0
491,ليه قلبي رافض ينساك ؟,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
491,ليه قلبي رافض ينساك ؟,nile,0,male,nile,nile,nile,0
491,ليه قلبي رافض ينساك ؟,nile,0,female,levant,"levant
gulf
nile
msa",gulf,0
492,أنا روحي فييه,nile,0,female,levant,"levant
nile
msa",nile,0
492,أنا روحي فييه,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
492,أنا روحي فييه,nile,0,male,nile,nile,nile,0
492,أنا روحي فييه,nile,0,male,magreb,"nile
magreb
msa",nile,0
492,أنا روحي فييه,nile,0,male,nile,nile,nile,0
493,مُؤسِفٌ حقاً أن تكون : النظارة ماركة والساعة ماركة والحذاء ماركة  والشخصيَّة تقليد,msa,1,male,nile,"gulf
nile
msa",nile,1
493,مُؤسِفٌ حقاً أن تكون : النظارة ماركة والساعة ماركة والحذاء ماركة  والشخصيَّة تقليد,msa,1,male,nile,nile,nile,0
493,مُؤسِفٌ حقاً أن تكون : النظارة ماركة والساعة ماركة والحذاء ماركة  والشخصيَّة تقليد,msa,1,female,levant,"levant
nile
msa",msa,1
493,مُؤسِفٌ حقاً أن تكون : النظارة ماركة والساعة ماركة والحذاء ماركة  والشخصيَّة تقليد,msa,1,female,levant,"levant
nile
msa",msa,1
493,مُؤسِفٌ حقاً أن تكون : النظارة ماركة والساعة ماركة والحذاء ماركة  والشخصيَّة تقليد,msa,1,female,levant,"levant
gulf
nile
msa",msa,0
494,صباح الخير أيها المغردين ❤,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
494,صباح الخير أيها المغردين ❤,msa,0,female,levant,"levant
nile
msa",msa,0
494,صباح الخير أيها المغردين ❤,msa,0,female,nile,"nile
msa",nile,0
494,صباح الخير أيها المغردين ❤,msa,0,male,nile,nile,nile,0
494,صباح الخير أيها المغردين ❤,msa,0,female,levant,"levant
nile
msa",msa,0
495,اللهُم عائلتِي في كل رمضان ❤️,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
495,اللهُم عائلتِي في كل رمضان ❤️,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
495,اللهُم عائلتِي في كل رمضان ❤️,msa,0,male,nile,nile,msa,0
495,اللهُم عائلتِي في كل رمضان ❤️,msa,0,female,levant,"levant
nile
msa",msa,0
495,اللهُم عائلتِي في كل رمضان ❤️,msa,0,male,nile,nile,nile,0
496,اكثر مايؤذي الصامت ثرثرة عقلة,msa,0,male,magreb,"magreb
msa",msa,0
496,اكثر مايؤذي الصامت ثرثرة عقلة,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
496,اكثر مايؤذي الصامت ثرثرة عقلة,msa,0,male,nile,nile,nile,0
496,اكثر مايؤذي الصامت ثرثرة عقلة,msa,0,male,nile,nile,nile,0
496,اكثر مايؤذي الصامت ثرثرة عقلة,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
497,ادما شخصيت واقعيشونو تو اولين برخورد نشون نميدن تو اخرين برخورد نشون ميدن,msa,0,female,levant,"levant
nile
msa",magreb,0
497,ادما شخصيت واقعيشونو تو اولين برخورد نشون نميدن تو اخرين برخورد نشون ميدن,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
497,ادما شخصيت واقعيشونو تو اولين برخورد نشون نميدن تو اخرين برخورد نشون ميدن,msa,0,male,nile,nile,levant,0
497,ادما شخصيت واقعيشونو تو اولين برخورد نشون نميدن تو اخرين برخورد نشون ميدن,msa,0,female,nile,"nile
msa",gulf,1
497,ادما شخصيت واقعيشونو تو اولين برخورد نشون نميدن تو اخرين برخورد نشون ميدن,msa,0,female,levant,"levant
gulf
nile
msa",magreb,0
498,البريمي دار عيني ❤️ ❤️,gulf,0,male,nile,"gulf
nile
msa",gulf,0
498,البريمي دار عيني ❤️ ❤️,gulf,0,female,levant,"levant
gulf
nile
msa",magreb,0
498,البريمي دار عيني ❤️ ❤️,gulf,0,female,levant,"levant
nile
msa",gulf,0
498,البريمي دار عيني ❤️ ❤️,gulf,0,female,levant,"levant
nile
msa",magreb,0
498,البريمي دار عيني ❤️ ❤️,gulf,0,male,nile,nile,nile,0
499,مفيش فرص ضاعت مكنش رزقي 💛,msa,0,female,levant,"levant
nile
msa",nile,0
499,مفيش فرص ضاعت مكنش رزقي 💛,msa,0,female,levant,"levant
gulf
nile
msa",nile,0
499,مفيش فرص ضاعت مكنش رزقي 💛,msa,0,female,levant,"levant
nile
msa",nile,0
499,مفيش فرص ضاعت مكنش رزقي 💛,msa,0,male,nile,"gulf
nile
msa",nile,0
499,مفيش فرص ضاعت مكنش رزقي 💛,msa,0,male,nile,nile,nile,0
500,مش وقتك ولا مكانك,nile,0,male,magreb,"magreb
msa",magreb,1
500,مش وقتك ولا مكانك,nile,0,female,levant,"levant
nile
msa",nile,0
500,مش وقتك ولا مكانك,nile,0,male,nile,"gulf
nile
msa",nile,0
500,مش وقتك ولا مكانك,nile,0,female,nile,"nile
msa",nile,0
500,مش وقتك ولا مكانك,nile,0,male,magreb,"nile
magreb
msa",magreb,1
501,بسم الله نبدأ,msa,0,female,nile,"nile
msa",msa,0
501,بسم الله نبدأ,msa,0,male,nile,"gulf
nile
msa",msa,0
501,بسم الله نبدأ,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
501,بسم الله نبدأ,msa,0,female,levant,"levant
nile
msa",msa,0
501,بسم الله نبدأ,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
502,مش وقت شهادة مفصله بكل,nile,0,female,levant,"levant
nile
msa",nile,0
502,مش وقت شهادة مفصله بكل,nile,0,male,nile,nile,nile,0
502,مش وقت شهادة مفصله بكل,nile,0,male,nile,nile,nile,0
502,مش وقت شهادة مفصله بكل,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
502,مش وقت شهادة مفصله بكل,nile,0,female,levant,"levant
nile
msa",msa,1
503,الضيق 💔 🙂 🙂,msa,0,male,nile,"gulf
nile
msa",nile,0
503,الضيق 💔 🙂 🙂,msa,0,male,nile,nile,msa,0
503,الضيق 💔 🙂 🙂,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
503,الضيق 💔 🙂 🙂,msa,0,female,levant,"levant
nile
msa",msa,0
503,الضيق 💔 🙂 🙂,msa,0,female,levant,"levant
nile
msa",msa,0
504,إبقى بجانبي ، دائماً.,msa,0,female,levant,"levant
nile
msa",msa,0
504,إبقى بجانبي ، دائماً.,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
504,إبقى بجانبي ، دائماً.,msa,0,male,nile,"gulf
nile
msa",msa,0
504,إبقى بجانبي ، دائماً.,msa,0,male,nile,nile,nile,0
504,إبقى بجانبي ، دائماً.,msa,0,male,magreb,"magreb
msa",msa,0
505,كمل جميلك بالصبر.. 🤍,msa,0,female,levant,"levant
nile
msa",nile,0
505,كمل جميلك بالصبر.. 🤍,msa,0,female,levant,"levant
gulf
nile
msa",levant,0
505,كمل جميلك بالصبر.. 🤍,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
505,كمل جميلك بالصبر.. 🤍,msa,0,male,nile,nile,nile,0
505,كمل جميلك بالصبر.. 🤍,msa,0,male,nile,"levant
gulf
nile
msa",nile,0
506,صباح النور والسرور والورد المنثور,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
506,صباح النور والسرور والورد المنثور,nile,0,male,nile,nile,msa,1
506,صباح النور والسرور والورد المنثور,nile,0,male,magreb,"magreb
msa",msa,0
506,صباح النور والسرور والورد المنثور,nile,0,female,levant,"levant
nile
msa",msa,0
506,صباح النور والسرور والورد المنثور,nile,0,male,nile,"gulf
nile
msa",msa,0
507,ربنا ياخدك,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,0
507,ربنا ياخدك,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
507,ربنا ياخدك,nile,0,male,magreb,"magreb
msa",gulf,0
507,ربنا ياخدك,nile,0,male,nile,nile,nile,1
507,ربنا ياخدك,nile,0,male,nile,nile,nile,0
508,اضحكولوا بنص شيكل🤓,levant,1,female,levant,"levant
gulf
nile
msa",levant,1
508,اضحكولوا بنص شيكل🤓,levant,1,female,levant,"levant
nile
msa",levant,0
508,اضحكولوا بنص شيكل🤓,levant,1,female,levant,"levant
nile
msa",levant,0
508,اضحكولوا بنص شيكل🤓,levant,1,male,nile,"levant
gulf
nile
msa",levant,0
508,اضحكولوا بنص شيكل🤓,levant,1,male,nile,nile,nile,0
509,الإعلانات كتيرة أوى وقت مسلسل الإختيار,nile,0,female,levant,"levant
nile
msa",nile,1
509,الإعلانات كتيرة أوى وقت مسلسل الإختيار,nile,0,male,nile,nile,msa,0
509,الإعلانات كتيرة أوى وقت مسلسل الإختيار,nile,0,male,nile,nile,nile,0
509,الإعلانات كتيرة أوى وقت مسلسل الإختيار,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
509,الإعلانات كتيرة أوى وقت مسلسل الإختيار,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",nile,0
510,هدف ثاني راموس,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
510,هدف ثاني راموس,msa,0,female,levant,"levant
gulf
nile
msa",gulf,0
510,هدف ثاني راموس,msa,0,male,magreb,"magreb
msa",msa,0
510,هدف ثاني راموس,msa,0,male,nile,"gulf
nile
msa",nile,0
510,هدف ثاني راموس,msa,0,male,nile,nile,msa,0
511,لا اريدك ان تكلمني,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
511,لا اريدك ان تكلمني,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
511,لا اريدك ان تكلمني,nile,0,male,nile,"nile
msa",msa,0
511,لا اريدك ان تكلمني,nile,0,male,nile,"nile
msa",msa,0
511,لا اريدك ان تكلمني,nile,0,male,magreb,"magreb
msa",msa,0
512,وَعَسى أن يأذن ربُّنا لِدعواتنا فَتَكُن,msa,0,female,levant,"levant
nile
msa",msa,0
512,وَعَسى أن يأذن ربُّنا لِدعواتنا فَتَكُن,msa,0,male,nile,nile,msa,0
512,وَعَسى أن يأذن ربُّنا لِدعواتنا فَتَكُن,msa,0,male,nile,nile,nile,0
512,وَعَسى أن يأذن ربُّنا لِدعواتنا فَتَكُن,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
512,وَعَسى أن يأذن ربُّنا لِدعواتنا فَتَكُن,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
513,ينسي ايه، ينسي أنه في رمضان ولاينسي أنها مراته,nile,1,male,magreb,"magreb
msa",nile,0
513,ينسي ايه، ينسي أنه في رمضان ولاينسي أنها مراته,nile,1,male,magreb,"nile
magreb
msa",nile,1
513,ينسي ايه، ينسي أنه في رمضان ولاينسي أنها مراته,nile,1,female,levant,"levant
nile
msa",nile,1
513,ينسي ايه، ينسي أنه في رمضان ولاينسي أنها مراته,nile,1,male,nile,nile,nile,1
513,ينسي ايه، ينسي أنه في رمضان ولاينسي أنها مراته,nile,1,male,nile,"gulf
nile
msa",nile,1
514,التعليم عن بعد مينفعش معانا,msa,0,female,levant,"levant
nile
msa",nile,1
514,التعليم عن بعد مينفعش معانا,msa,0,male,magreb,"magreb
msa",nile,1
514,التعليم عن بعد مينفعش معانا,msa,0,male,magreb,"nile
magreb
msa",nile,1
514,التعليم عن بعد مينفعش معانا,msa,0,male,nile,nile,nile,0
514,التعليم عن بعد مينفعش معانا,msa,0,male,nile,nile,nile,0
515,ولقد ضاقت الدروب ؟ ولم تعد تكفي حتى لتنهيده .,msa,0,male,nile,nile,nile,0
515,ولقد ضاقت الدروب ؟ ولم تعد تكفي حتى لتنهيده .,msa,0,male,nile,nile,msa,0
515,ولقد ضاقت الدروب ؟ ولم تعد تكفي حتى لتنهيده .,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
515,ولقد ضاقت الدروب ؟ ولم تعد تكفي حتى لتنهيده .,msa,0,female,levant,"levant
nile
msa",msa,0
515,ولقد ضاقت الدروب ؟ ولم تعد تكفي حتى لتنهيده .,msa,0,female,levant,"levant
nile
msa",msa,0
516,تعبت في بعدي عنك كان نقصني حاجات كتير,nile,0,male,nile,nile,nile,0
516,تعبت في بعدي عنك كان نقصني حاجات كتير,nile,0,male,nile,nile,nile,0
516,تعبت في بعدي عنك كان نقصني حاجات كتير,nile,0,male,magreb,"magreb
msa",msa,0
516,تعبت في بعدي عنك كان نقصني حاجات كتير,nile,0,female,levant,"levant
nile
msa",nile,0
516,تعبت في بعدي عنك كان نقصني حاجات كتير,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,0
517,باي باي تويتر 🙃 🖤,nile,0,male,magreb,"magreb
msa",msa,1
517,باي باي تويتر 🙃 🖤,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",nile,0
517,باي باي تويتر 🙃 🖤,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
517,باي باي تويتر 🙃 🖤,nile,0,male,nile,nile,nile,0
517,باي باي تويتر 🙃 🖤,nile,0,male,nile,nile,nile,0
518,يارب انام واصحى احصلني كيندال,levant,0,female,levant,"levant
nile
msa",gulf,1
518,يارب انام واصحى احصلني كيندال,levant,0,female,levant,"levant
gulf
nile
msa",magreb,0
518,يارب انام واصحى احصلني كيندال,levant,0,male,nile,nile,gulf,1
518,يارب انام واصحى احصلني كيندال,levant,0,male,nile,nile,nile,0
518,يارب انام واصحى احصلني كيندال,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",nile,0
519,عبلة  نخمت كامل الهة النكد عند المصريين,nile,1,male,nile,nile,nile,0
519,عبلة  نخمت كامل الهة النكد عند المصريين,nile,1,male,nile,nile,nile,1
